timestamp,x,y,z
2026-06-19T16:31:28.794,192,-192,1344
2026-06-19T16:31:28.794,0,0,576
2026-06-19T16:31:28.794,192,0,960
2026-06-19T16:32:06.273,0,384,960
2026-06-19T16:32:06.478,192,192,768
2026-06-19T16:32:06.683,0,192,768
2026-06-19T16:32:06.683,-192,384,1152
2026-06-19T16:32:06.887,192,192,960
2026-06-19T16:32:07.092,576,-384,1152
2026-06-19T16:32:07.192,0,192,960
2026-06-19T16:32:07.502,0,0,768
2026-06-19T16:32:07.603,0,0,960
2026-06-19T16:32:07.804,0,0,960
2026-06-19T16:32:08.009,0,192,960
2026-06-19T16:32:08.203,192,192,960
2026-06-19T16:32:08.731,0,0,960
2026-06-19T16:32:08.731,0,192,960
2026-06-19T16:32:08.832,0,0,960
2026-06-19T16:32:09.140,192,0,960
2026-06-19T16:32:09.456,0,0,960
2026-06-19T16:32:09.460,0,0,960
2026-06-19T16:32:09.755,0,0,960
2026-06-19T16:32:09.853,0,0,960
2026-06-19T16:32:10.164,0,0,960
2026-06-19T16:32:10.369,192,0,960
2026-06-19T16:32:10.574,0,0,960
2026-06-19T16:32:10.779,0,-192,960
2026-06-19T16:32:10.984,192,-192,960
2026-06-19T16:32:11.188,192,0,960
2026-06-19T16:32:11.393,192,0,960
2026-06-19T16:32:11.598,192,0,1152
2026-06-19T16:32:11.803,192,0,960
2026-06-19T16:32:12.008,192,192,960
2026-06-19T16:32:12.142,0,0,960
2026-06-19T16:32:12.315,192,192,1152
2026-06-19T16:32:12.622,192,192,960
2026-06-19T16:32:12.827,192,192,1152
2026-06-19T16:32:13.100,192,0,960
2026-06-19T16:32:13.441,192,0,768
2026-06-19T16:32:13.442,192,192,960
2026-06-19T16:32:13.646,384,0,1344
2026-06-19T16:32:13.851,384,0,768
2026-06-19T16:32:14.058,192,0,768
2026-06-19T16:32:14.260,192,0,960
2026-06-19T16:32:14.465,192,0,960
2026-06-19T16:32:14.561,192,192,768
2026-06-19T16:32:14.875,192,0,1152
2026-06-19T16:32:15.080,192,0,768
2026-06-19T16:32:15.080,0,0,960
2026-06-19T16:32:15.489,0,0,960
2026-06-19T16:32:15.489,0,0,960
2026-06-19T16:32:15.694,0,0,768
2026-06-19T16:32:15.899,192,192,960
2026-06-19T16:32:17.025,0,-192,768
2026-06-19T16:32:17.025,0,0,960
2026-06-19T16:32:17.026,192,0,960
2026-06-19T16:32:17.026,192,0,960
2026-06-19T16:32:17.026,0,0,576
2026-06-19T16:32:17.332,0,192,960
2026-06-19T16:32:17.333,0,0,960
2026-06-19T16:32:17.537,0,0,768
2026-06-19T16:32:17.742,0,0,960
2026-06-19T16:32:17.947,192,0,1344
2026-06-19T16:32:18.099,192,0,768
2026-06-19T16:32:18.726,384,0,1152
2026-06-19T16:32:19.585,192,0,960
2026-06-19T16:32:19.586,192,0,576
2026-06-19T16:32:19.586,192,0,960
2026-06-19T16:32:20.610,192,0,1152
2026-06-19T16:32:20.610,192,0,576
2026-06-19T16:32:20.610,192,0,1152
2026-06-19T16:32:20.610,192,0,960
2026-06-19T16:32:20.610,192,192,960
2026-06-19T16:32:21.327,384,0,1344
2026-06-19T16:32:21.327,192,-192,960
2026-06-19T16:32:21.327,0,0,768
2026-06-19T16:32:21.327,192,0,1152
2026-06-19T16:32:22.043,192,0,960
2026-06-19T16:32:22.043,192,0,768
2026-06-19T16:32:22.043,192,0,1152
2026-06-19T16:32:22.247,192,0,768
2026-06-19T16:32:22.248,192,0,768
2026-06-19T16:32:22.248,192,192,960
2026-06-19T16:32:22.248,192,0,960
2026-06-19T16:32:22.554,192,0,768
2026-06-19T16:32:23.099,192,0,960
2026-06-19T16:32:23.099,384,-192,960
2026-06-19T16:32:23.428,192,0,768
2026-06-19T16:32:23.428,192,0,960
2026-06-19T16:32:23.428,192,-192,960
2026-06-19T16:32:23.428,0,0,576
2026-06-19T16:32:23.681,192,0,960
2026-06-19T16:32:24.910,192,0,1344
2026-06-19T16:32:24.910,0,0,768
