timestamp,x,y,z
2026-06-19T15:47:30.123652,192,-576,576
2026-06-19T15:47:31.148081,192,-768,576
2026-06-19T15:47:32.171791,192,-768,576
2026-06-19T15:47:33.107240,384,-768,576
2026-06-19T15:47:34.221500,192,-768,576
2026-06-19T15:47:35.244329,192,-768,576
2026-06-19T15:47:36.267965,192,-768,576
2026-06-19T15:47:37.292392,192,-768,576
2026-06-19T15:47:38.211383,192,-576,576
2026-06-19T15:47:39.135151,192,-576,576
2026-06-19T15:47:40.159794,192,-768,576
2026-06-19T15:47:41.183316,192,-768,576
2026-06-19T15:47:42.100582,192,-768,576
2026-06-19T15:47:43.128925,192,-768,576
2026-06-19T15:47:44.151724,192,-768,576
2026-06-19T15:47:45.279317,192,-768,576
2026-06-19T15:47:46.303884,192,-768,576
2026-06-19T15:47:47.309118,192,-768,576
2026-06-19T15:47:48.042004,192,-768,576
2026-06-19T15:47:49.170945,192,-768,576
2026-06-19T15:47:50.194689,192,-768,576
2026-06-19T15:47:51.219318,192,-768,576
2026-06-19T15:47:52.243400,192,-768,576
2026-06-19T15:47:53.267110,192,-768,576
2026-06-19T15:47:54.291413,192,-768,576
2026-06-19T15:47:55.110144,384,-768,576
2026-06-19T15:47:56.340247,192,-768,576
2026-06-19T15:47:57.157871,192,-768,576
2026-06-19T15:47:58.076138,192,-768,576
2026-06-19T15:47:59.206454,192,-768,576
2026-06-19T15:48:00.230960,384,-768,576
2026-06-19T15:48:01.255492,192,-768,576
2026-06-19T15:48:02.278942,384,-768,576
2026-06-19T15:48:03.201966,192,-768,576
2026-06-19T15:48:04.012463,192,-768,576
2026-06-19T15:48:05.247913,384,-768,576
2026-06-19T15:48:06.170390,192,-768,576
2026-06-19T15:48:07.193615,192,-576,576
2026-06-19T15:48:08.109867,192,-768,576
2026-06-19T15:48:09.241556,384,-768,576
2026-06-19T15:48:10.265696,192,-768,576
2026-06-19T15:48:11.290704,192,-768,576
2026-06-19T15:48:12.109006,192,-768,576
2026-06-19T15:48:13.025550,384,-768,576
2026-06-19T15:48:14.157368,192,-768,576
2026-06-19T15:48:15.180622,192,-768,576
2026-06-19T15:48:16.205030,192,-768,576
2026-06-19T15:48:17.228682,192,-768,576
2026-06-19T15:48:18.253279,192,-768,576
2026-06-19T15:48:19.276831,192,-768,576
2026-06-19T15:48:20.301224,192,-768,576
2026-06-19T15:48:21.120019,192,-768,576
2026-06-19T15:48:22.144092,192,-768,576
2026-06-19T15:48:23.024060,192,-768,576
2026-06-19T15:48:24.087509,192,-768,576
2026-06-19T15:48:25.216147,192,-768,576
2026-06-19T15:48:26.240053,192,-768,576
2026-06-19T15:48:27.266366,192,-768,576
2026-06-19T15:48:28.185797,192,-768,576
2026-06-19T15:48:29.312783,192,-768,576
2026-06-19T15:48:49.998743,192,-768,576
2026-06-19T15:48:51.021397,192,-768,576
2026-06-19T15:48:52.046450,192,-768,576
2026-06-19T15:48:53.023648,192,-768,576
2026-06-19T15:48:54.094850,192,-768,576
2026-06-19T15:48:55.117434,192,-768,576
2026-06-19T15:48:55.834629,192,-768,576
2026-06-19T15:48:56.961453,192,-768,576
2026-06-19T15:48:57.984988,192,-768,384
2026-06-19T15:48:58.901771,192,-768,576
2026-06-19T15:49:00.034409,192,-768,576
2026-06-19T15:49:01.057163,192,-768,576
2026-06-19T15:49:02.183776,192,-768,576
2026-06-19T15:49:03.007902,192,-768,576
